0
0
0
0
0
0
0
0
0
0
0
0
0
30
180
270
300
360
330
360
360
360
360
360
330
390
360
360
360
360
360
390
360
390
360
390
360
390
360
390
390
360
360
390
360
360
390
330
450
600
660
660
660
690
660
660
690
660
660
660
690
660
630
720
900
1170
1410
1530
1560
1530
1560
1560
1530
1530
1560
1530
1560
1530
1560
1530
1560
1560
1560
1560
1530
1560
1560
1560
1560
1560
1560
1560
1560
1590
1560
1560
1560
1590
1560
1590
1560
1590
1590
1560
1590
1590
1530
1500
1500
1440
1440
1410
1380
1350
1320
1290
1320
1260
1290
1230
1170
1140
1140
1140
1080
1050
1050
1050
990
960
900
900
840
810
750
720
690
690
600
570
540
420
390
330
360
330
330
330
330
330
330
270
120
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
